pct_played_prior,catalog_size_at_play_date,interaction_pct_x_catalog,pct_played_recent_180,played,play_date_iso,song_title
42.77,139,5945.0300,0.00,0,2002-07-30,Cadillac Ranch
42.72,139,5938.0800,0.00,0,2002-08-01,Cadillac Ranch
42.67,139,5931.1300,0.00,0,2002-08-02,Cadillac Ranch
42.62,139,5924.1800,0.00,0,2002-08-05,Cadillac Ranch
42.56,139,5915.8400,0.00,0,2002-08-07,Cadillac Ranch
42.51,139,5908.8900,0.00,0,2002-08-10,Cadillac Ranch
42.46,139,5901.9400,0.00,0,2002-08-12,Cadillac Ranch
42.41,139,5894.9900,0.00,0,2002-08-14,Cadillac Ranch
42.36,139,5888.0400,0.00,0,2002-08-15,Cadillac Ranch
42.31,139,5881.0900,0.00,0,2002-08-18,Cadillac Ranch
42.26,139,5874.1400,0.00,0,2002-08-20,Cadillac Ranch
42.21,139,5867.1900,0.00,0,2002-08-21,Cadillac Ranch
42.16,139,5860.2400,0.00,0,2002-08-24,Cadillac Ranch
42.11,139,5853.2900,0.00,0,2002-08-25,Cadillac Ranch
42.05,139,5844.9500,0.00,0,2002-08-27,Cadillac Ranch
42.00,139,5838.0000,0.00,0,2002-08-29,Cadillac Ranch
41.95,139,5831.0500,0.00,0,2002-08-30,Cadillac Ranch
41.90,139,5824.1000,0.00,0,2002-09-22,Cadillac Ranch
41.85,139,5817.1500,0.00,0,2002-09-24,Cadillac Ranch
41.81,139,5811.5900,0.00,0,2002-09-25,Cadillac Ranch
41.76,139,5804.6400,0.00,0,2002-09-27,Cadillac Ranch
41.71,139,5797.6900,0.00,0,2002-09-29,Cadillac Ranch
41.66,139,5790.7400,0.00,0,2002-09-30,Cadillac Ranch
41.61,139,5783.7900,0.00,0,2002-10-04,Cadillac Ranch
41.56,139,5776.8400,0.00,0,2002-10-05,Cadillac Ranch
41.51,139,5769.8900,0.00,0,2002-10-06,Cadillac Ranch
41.46,139,5762.9400,0.00,0,2002-10-07,Cadillac Ranch
41.41,139,5755.9900,0.00,0,2002-10-14,Cadillac Ranch
41.36,139,5749.0400,0.00,0,2002-10-16,Cadillac Ranch
41.31,139,5742.0900,0.00,0,2002-10-18,Cadillac Ranch
41.27,139,5736.5300,0.00,0,2002-10-20,Cadillac Ranch
41.22,139,5729.5800,0.00,0,2002-10-22,Cadillac Ranch
41.17,139,5722.6300,0.00,0,2002-10-24,Cadillac Ranch
41.12,139,5715.6800,0.00,0,2002-10-27,Cadillac Ranch
41.07,139,5708.7300,0.00,0,2002-11-02,Cadillac Ranch
41.03,139,5703.1700,0.00,0,2002-11-03,Cadillac Ranch
40.98,139,5696.2200,0.00,0,2002-11-04,Cadillac Ranch
40.93,139,5689.2700,0.00,0,2002-11-12,Cadillac Ranch
40.88,139,5682.3200,0.00,0,2002-11-14,Cadillac Ranch
40.84,139,5676.7600,0.00,1,2002-11-16,Cadillac Ranch
40.90,139,5685.1000,2.27,1,2002-11-19,Cadillac Ranch
40.97,139,5694.8300,4.44,0,2002-11-21,Cadillac Ranch
40.92,139,5687.8800,4.35,0,2002-11-23,Cadillac Ranch
40.88,139,5682.3200,4.26,0,2002-11-24,Cadillac Ranch
40.83,139,5675.3700,4.17,0,2002-12-02,Cadillac Ranch
40.78,139,5668.4200,4.08,0,2002-12-04,Cadillac Ranch
40.74,139,5662.8600,4.00,1,2002-12-05,Cadillac Ranch
40.80,139,5671.2000,5.88,0,2002-12-08,Cadillac Ranch
40.76,139,5665.6400,5.77,0,2002-12-09,Cadillac Ranch
40.71,139,5658.6900,5.66,0,2002-12-11,Cadillac Ranch
40.66,139,5651.7400,5.56,0,2002-12-13,Cadillac Ranch
40.62,139,5646.1800,5.45,0,2002-12-16,Cadillac Ranch
40.57,139,5639.2300,5.36,0,2002-12-17,Cadillac Ranch
40.53,139,5633.6700,5.26,1,2002-12-22,Cadillac Ranch
40.59,139,5642.0100,9.52,0,2003-02-19,Cadillac Ranch
40.55,139,5636.4500,9.52,0,2003-02-20,Cadillac Ranch
40.50,139,5629.5000,9.76,0,2003-02-23,Cadillac Ranch
40.45,139,5622.5500,10.00,0,2003-02-28,Cadillac Ranch
40.41,139,5616.9900,9.76,1,2003-03-02,Cadillac Ranch
40.48,139,5626.7200,11.90,0,2003-03-04,Cadillac Ranch
40.43,139,5619.7700,11.63,0,2003-03-06,Cadillac Ranch
40.38,139,5612.8200,11.36,0,2003-03-07,Cadillac Ranch
40.34,139,5607.2600,11.11,0,2003-03-10,Cadillac Ranch
40.29,139,5600.3100,10.87,0,2003-03-11,Cadillac Ranch
40.25,139,5594.7500,10.64,0,2003-03-20,Cadillac Ranch
40.20,139,5587.8000,10.64,0,2003-03-22,Cadillac Ranch
40.16,139,5582.2400,10.87,0,2003-03-25,Cadillac Ranch
40.11,139,5575.2900,10.87,0,2003-03-26,Cadillac Ranch
40.07,139,5569.7300,10.87,0,2003-03-28,Cadillac Ranch
40.02,139,5562.7800,11.90,0,2003-04-09,Cadillac Ranch
39.98,139,5557.2200,11.63,0,2003-04-11,Cadillac Ranch
39.93,139,5550.2700,11.63,0,2003-04-13,Cadillac Ranch
39.89,139,5544.7100,11.63,0,2003-04-14,Cadillac Ranch
39.84,139,5537.7600,11.90,0,2003-04-18,Cadillac Ranch
39.80,139,5532.2000,11.63,0,2003-04-19,Cadillac Ranch
39.76,139,5526.6400,12.20,0,2003-04-28,Cadillac Ranch
39.71,139,5519.6900,11.90,0,2003-04-29,Cadillac Ranch
39.67,139,5514.1300,11.63,0,2003-04-30,Cadillac Ranch
39.62,139,5507.1800,12.20,0,2003-05-06,Cadillac Ranch
39.58,139,5501.6200,11.90,1,2003-05-08,Cadillac Ranch
39.65,139,5511.3500,13.95,0,2003-05-10,Cadillac Ranch
39.60,139,5504.4000,13.95,0,2003-05-12,Cadillac Ranch
39.56,139,5498.8400,11.90,1,2003-05-15,Cadillac Ranch
39.62,139,5507.1800,13.95,0,2003-05-17,Cadillac Ranch
39.58,139,5501.6200,11.63,1,2003-05-19,Cadillac Ranch
39.65,139,5511.3500,14.29,0,2003-05-22,Cadillac Ranch
39.60,139,5504.4000,14.29,0,2003-05-24,Cadillac Ranch
39.56,139,5498.8400,13.95,0,2003-05-26,Cadillac Ranch
39.52,139,5493.2800,13.64,0,2003-05-27,Cadillac Ranch
39.47,139,5486.3300,13.33,0,2003-05-29,Cadillac Ranch
39.43,139,5480.7700,13.33,0,2003-05-31,Cadillac Ranch
39.39,139,5475.2100,11.90,0,2003-06-08,Cadillac Ranch
39.34,139,5468.2600,11.90,0,2003-06-10,Cadillac Ranch
39.30,139,5462.7000,11.90,0,2003-06-12,Cadillac Ranch
39.26,139,5457.1400,11.90,0,2003-06-14,Cadillac Ranch
39.22,139,5451.5800,11.90,0,2003-06-16,Cadillac Ranch
39.17,139,5444.6300,11.63,1,2003-06-17,Cadillac Ranch
39.24,139,5454.3600,13.64,0,2003-06-19,Cadillac Ranch
39.20,139,5448.8000,11.36,0,2003-06-21,Cadillac Ranch
39.15,139,5441.8500,11.11,0,2003-06-22,Cadillac Ranch
39.11,139,5436.2900,10.87,0,2003-06-25,Cadillac Ranch
39.07,139,5430.7300,10.64,0,2003-06-28,Cadillac Ranch
39.03,139,5425.1700,10.42,0,2003-07-15,Cadillac Ranch
38.98,139,5418.2200,10.20,0,2003-07-17,Cadillac Ranch
38.94,139,5412.6600,10.00,1,2003-07-18,Cadillac Ranch
39.01,139,5422.3900,11.76,1,2003-07-21,Cadillac Ranch
39.07,139,5430.7300,13.46,0,2003-07-24,Cadillac Ranch
39.03,139,5425.1700,13.21,0,2003-07-26,Cadillac Ranch
38.99,139,5419.6100,12.96,0,2003-07-27,Cadillac Ranch
38.95,139,5414.0500,12.73,0,2003-08-01,Cadillac Ranch
38.91,139,5408.4900,12.50,0,2003-08-02,Cadillac Ranch
38.87,139,5402.9300,12.28,0,2003-08-06,Cadillac Ranch
38.82,139,5395.9800,12.07,0,2003-08-08,Cadillac Ranch
38.78,139,5390.4200,11.86,0,2003-08-09,Cadillac Ranch
38.74,139,5384.8600,11.67,0,2003-08-11,Cadillac Ranch
38.70,139,5379.3000,11.48,0,2003-08-13,Cadillac Ranch
38.66,139,5373.7400,11.29,0,2003-08-16,Cadillac Ranch
38.62,139,5368.1800,11.11,0,2003-08-17,Cadillac Ranch
38.58,139,5362.6200,11.67,0,2003-08-28,Cadillac Ranch
38.54,139,5357.0600,10.00,0,2003-08-30,Cadillac Ranch
38.49,139,5350.1100,10.00,0,2003-08-31,Cadillac Ranch
38.45,139,5344.5500,10.34,0,2003-09-06,Cadillac Ranch
38.41,139,5338.9900,10.34,0,2003-09-07,Cadillac Ranch
38.37,139,5333.4300,10.17,0,2003-09-10,Cadillac Ranch
38.33,139,5327.8700,10.00,0,2003-09-13,Cadillac Ranch
38.29,139,5322.3100,9.84,1,2003-09-14,Cadillac Ranch
38.36,139,5332.0400,11.48,0,2003-09-16,Cadillac Ranch
38.32,139,5326.4800,11.48,0,2003-09-18,Cadillac Ranch
38.28,139,5320.9200,11.29,0,2003-09-20,Cadillac Ranch
38.24,139,5315.3600,11.29,0,2003-09-21,Cadillac Ranch
38.20,139,5309.8000,11.48,0,2003-09-25,Cadillac Ranch
38.16,139,5304.2400,11.29,1,2003-09-27,Cadillac Ranch
38.22,139,5312.5800,12.70,0,2003-10-01,Cadillac Ranch
38.18,139,5307.0200,12.50,0,2003-10-03,Cadillac Ranch
38.14,139,5301.4600,12.31,0,2003-10-04,Cadillac Ranch
38.10,139,5295.9000,14.04,0,2003-11-01,Cadillac Ranch
38.06,139,5290.3400,11.36,0,2003-12-05,Cadillac Ranch
38.02,139,5284.7800,11.36,0,2003-12-07,Cadillac Ranch
37.98,139,5279.2200,11.11,0,2003-12-08,Cadillac Ranch
37.94,139,5273.6600,0.00,0,2004-04-25,Cadillac Ranch
37.90,139,5268.1000,0.00,0,2004-07-17,Cadillac Ranch
37.86,139,5262.5400,0.00,0,2004-10-01,Cadillac Ranch
37.82,139,5256.9800,0.00,0,2004-10-02,Cadillac Ranch
37.78,139,5251.4200,0.00,0,2004-10-03,Cadillac Ranch
37.75,139,5247.2500,0.00,0,2004-10-05,Cadillac Ranch
37.71,139,5241.6900,0.00,0,2004-10-08,Cadillac Ranch
37.67,139,5236.1300,0.00,0,2004-10-11,Cadillac Ranch
37.63,139,5230.5700,0.00,0,2004-10-13,Cadillac Ranch
37.59,139,5225.0100,0.00,0,2004-10-28,Cadillac Ranch
37.55,139,5219.4500,0.00,0,2004-10-29,Cadillac Ranch
37.51,139,5213.8900,0.00,0,2004-11-01,Cadillac Ranch
37.47,139,5208.3300,0.00,0,2004-11-06,Cadillac Ranch
37.44,139,5204.1600,0.00,0,2004-12-02,Cadillac Ranch
37.40,139,5198.6000,0.00,0,2004-12-19,Cadillac Ranch
37.36,151,5641.3600,0.00,0,2005-04-04,Cadillac Ranch
37.32,151,5635.3200,0.00,0,2005-04-10,Cadillac Ranch
37.28,151,5629.2800,0.00,0,2005-04-21,Cadillac Ranch
37.24,151,5623.2400,0.00,0,2005-04-25,Cadillac Ranch
37.21,151,5618.7100,0.00,0,2005-04-28,Cadillac Ranch
37.17,151,5612.6700,0.00,0,2005-04-30,Cadillac Ranch
37.13,151,5606.6300,0.00,0,2005-05-02,Cadillac Ranch
37.09,151,5600.5900,0.00,0,2005-05-03,Cadillac Ranch
37.06,151,5596.0600,0.00,0,2005-05-05,Cadillac Ranch
37.02,151,5590.0200,0.00,0,2005-05-07,Cadillac Ranch
36.98,151,5583.9800,0.00,0,2005-05-10,Cadillac Ranch
36.94,151,5577.9400,0.00,0,2005-05-11,Cadillac Ranch
36.91,151,5573.4100,0.00,0,2005-05-14,Cadillac Ranch
36.87,151,5567.3700,0.00,0,2005-05-15,Cadillac Ranch
36.83,151,5561.3300,0.00,0,2005-05-17,Cadillac Ranch
36.79,151,5555.2900,0.00,0,2005-05-19,Cadillac Ranch
36.76,151,5550.7600,0.00,0,2005-05-20,Cadillac Ranch
36.72,151,5544.7200,0.00,0,2005-05-24,Cadillac Ranch
36.68,151,5538.6800,0.00,0,2005-05-27,Cadillac Ranch
36.65,151,5534.1500,0.00,0,2005-05-28,Cadillac Ranch
36.61,151,5528.1100,0.00,0,2005-05-30,Cadillac Ranch
36.57,151,5522.0700,0.00,0,2005-06-01,Cadillac Ranch
36.54,151,5517.5400,0.00,0,2005-06-02,Cadillac Ranch
36.50,151,5511.5000,0.00,0,2005-06-04,Cadillac Ranch
36.46,151,5505.4600,0.00,0,2005-06-06,Cadillac Ranch
36.43,151,5500.9300,0.00,0,2005-06-07,Cadillac Ranch
36.39,151,5494.8900,0.00,0,2005-06-13,Cadillac Ranch
36.35,151,5488.8500,0.00,0,2005-06-15,Cadillac Ranch
36.32,151,5484.3200,0.00,0,2005-06-16,Cadillac Ranch
36.28,151,5478.2800,0.00,0,2005-06-19,Cadillac Ranch
36.25,151,5473.7500,0.00,1,2005-06-20,Cadillac Ranch
36.31,151,5482.8100,3.23,1,2005-06-22,Cadillac Ranch
36.37,151,5491.8700,6.25,1,2005-06-23,Cadillac Ranch
36.44,151,5502.4400,9.09,0,2005-06-25,Cadillac Ranch
36.40,151,5496.4000,8.82,0,2005-06-27,Cadillac Ranch
36.36,151,5490.3600,8.57,0,2005-06-28,Cadillac Ranch
36.33,151,5485.8300,8.33,0,2005-06-30,Cadillac Ranch
36.29,151,5479.7900,8.11,0,2005-07-13,Cadillac Ranch
36.26,151,5475.2600,7.89,0,2005-07-14,Cadillac Ranch
36.22,151,5469.2200,7.69,0,2005-07-16,Cadillac Ranch
36.18,151,5463.1800,7.50,0,2005-07-18,Cadillac Ranch
36.15,151,5458.6500,7.32,0,2005-07-20,Cadillac Ranch
36.11,151,5452.6100,7.14,0,2005-07-23,Cadillac Ranch
36.08,151,5448.0800,6.98,0,2005-07-24,Cadillac Ranch
36.04,151,5442.0400,6.82,0,2005-07-26,Cadillac Ranch
36.01,151,5437.5100,6.67,0,2005-07-28,Cadillac Ranch
35.97,151,5431.4700,6.52,0,2005-07-31,Cadillac Ranch
35.94,151,5426.9400,6.38,0,2005-08-01,Cadillac Ranch
35.90,151,5420.9000,6.25,0,2005-08-03,Cadillac Ranch
35.87,151,5416.3700,6.12,0,2005-08-06,Cadillac Ranch
35.83,151,5410.3300,6.00,0,2005-08-07,Cadillac Ranch
35.80,151,5405.8000,5.88,0,2005-08-10,Cadillac Ranch
35.76,151,5399.7600,5.77,0,2005-08-11,Cadillac Ranch
35.73,151,5395.2300,5.66,0,2005-08-13,Cadillac Ranch
35.69,151,5389.1900,5.66,0,2005-10-03,Cadillac Ranch
35.66,151,5384.6600,5.56,0,2005-10-04,Cadillac Ranch
35.62,151,5378.6200,5.45,0,2005-10-06,Cadillac Ranch
35.59,151,5374.0900,5.45,0,2005-10-07,Cadillac Ranch
35.56,151,5369.5600,5.36,0,2005-10-09,Cadillac Ranch
35.52,151,5363.5200,5.26,0,2005-10-12,Cadillac Ranch
35.49,151,5358.9900,5.17,0,2005-10-13,Cadillac Ranch
35.45,151,5352.9500,5.08,0,2005-10-15,Cadillac Ranch
35.42,151,5348.4200,5.08,0,2005-10-20,Cadillac Ranch
35.38,151,5342.3800,5.00,0,2005-10-21,Cadillac Ranch
35.35,151,5337.8500,5.00,0,2005-10-24,Cadillac Ranch
35.32,151,5333.3200,5.08,0,2005-10-28,Cadillac Ranch
35.28,151,5327.2800,5.17,0,2005-10-30,Cadillac Ranch
35.25,151,5322.7500,5.26,0,2005-11-04,Cadillac Ranch
35.22,151,5318.2200,5.36,0,2005-11-08,Cadillac Ranch
35.18,151,5312.1800,5.26,0,2005-11-09,Cadillac Ranch
35.15,151,5307.6500,5.36,0,2005-11-11,Cadillac Ranch
35.11,151,5301.6100,5.36,0,2005-11-13,Cadillac Ranch
35.08,151,5297.0800,5.45,0,2005-11-16,Cadillac Ranch
35.05,151,5292.5500,5.36,0,2005-11-17,Cadillac Ranch
35.01,151,5286.5100,5.26,0,2005-11-19,Cadillac Ranch
34.98,151,5281.9800,5.26,0,2005-11-21,Cadillac Ranch
34.95,151,5277.4500,5.17,0,2005-11-22,Cadillac Ranch
34.91,164,5725.2400,0.00,0,2006-02-08,Cadillac Ranch
34.88,164,5720.3200,0.00,1,2006-04-20,Cadillac Ranch
34.94,164,5730.1600,7.14,0,2006-04-25,Cadillac Ranch
34.91,164,5725.2400,7.14,1,2006-04-26,Cadillac Ranch
34.97,164,5735.0800,14.29,0,2006-04-30,Cadillac Ranch
34.94,164,5730.1600,13.33,0,2006-05-02,Cadillac Ranch
34.91,164,5725.2400,13.33,0,2006-05-05,Cadillac Ranch
34.87,164,5718.6800,13.33,1,2006-05-07,Cadillac Ranch
34.93,164,5728.5200,20.00,1,2006-05-08,Cadillac Ranch
35.00,164,5740.0000,25.00,0,2006-05-09,Cadillac Ranch
34.96,164,5733.4400,25.00,1,2006-05-10,Cadillac Ranch
35.02,164,5743.2800,31.25,1,2006-05-12,Cadillac Ranch
35.08,164,5753.1200,35.29,0,2006-05-14,Cadillac Ranch
35.05,164,5748.2000,37.50,1,2006-05-16,Cadillac Ranch
35.11,164,5758.0400,41.18,1,2006-05-17,Cadillac Ranch
35.17,164,5767.8800,50.00,1,2006-05-20,Cadillac Ranch
35.23,164,5777.7200,56.25,0,2006-05-21,Cadillac Ranch
35.20,164,5772.8000,52.94,1,2006-05-27,Cadillac Ranch
35.26,164,5782.6400,55.56,1,2006-05-28,Cadillac Ranch
35.32,164,5792.4800,57.89,0,2006-05-30,Cadillac Ranch
35.29,164,5787.5600,55.00,0,2006-05-31,Cadillac Ranch
35.26,164,5782.6400,52.38,0,2006-06-03,Cadillac Ranch
35.22,164,5776.0800,50.00,0,2006-06-05,Cadillac Ranch
35.19,164,5771.1600,47.83,0,2006-06-06,Cadillac Ranch
35.16,164,5766.2400,45.83,0,2006-06-10,Cadillac Ranch
35.13,164,5761.3200,44.00,0,2006-06-11,Cadillac Ranch
35.09,164,5754.7600,42.31,0,2006-06-13,Cadillac Ranch
35.06,164,5749.8400,40.74,1,2006-06-14,Cadillac Ranch
35.12,164,5759.6800,42.86,1,2006-06-16,Cadillac Ranch
35.18,164,5769.5200,44.83,1,2006-06-17,Cadillac Ranch
35.24,164,5779.3600,46.67,0,2006-06-19,Cadillac Ranch
35.21,164,5774.4400,45.16,0,2006-06-20,Cadillac Ranch
35.17,164,5767.8800,43.75,0,2006-06-22,Cadillac Ranch
35.14,164,5762.9600,42.42,0,2006-06-23,Cadillac Ranch
35.11,164,5758.0400,41.18,1,2006-06-24,Cadillac Ranch
35.17,164,5767.8800,42.86,0,2006-06-25,Cadillac Ranch
35.14,164,5762.9600,42.86,0,2006-10-01,Cadillac Ranch
35.11,164,5758.0400,41.67,0,2006-10-02,Cadillac Ranch
35.07,164,5751.4800,40.54,0,2006-10-04,Cadillac Ranch
35.04,164,5746.5600,39.47,0,2006-10-05,Cadillac Ranch
35.01,164,5741.6400,38.46,1,2006-10-07,Cadillac Ranch
35.07,164,5751.4800,40.00,0,2006-10-08,Cadillac Ranch
35.04,164,5746.5600,39.02,0,2006-10-10,Cadillac Ranch
35.00,164,5740.0000,38.10,0,2006-10-12,Cadillac Ranch
34.97,164,5735.0800,37.21,0,2006-10-13,Cadillac Ranch
34.94,164,5730.1600,34.88,0,2006-10-19,Cadillac Ranch
34.91,164,5725.2400,34.09,0,2006-10-21,Cadillac Ranch
34.88,164,5720.3200,34.09,0,2006-10-22,Cadillac Ranch
34.85,164,5715.4000,31.82,0,2006-10-24,Cadillac Ranch
34.81,164,5708.8400,31.11,0,2006-10-25,Cadillac Ranch
34.78,164,5703.9200,31.11,0,2006-10-28,Cadillac Ranch
34.75,164,5699.0000,31.11,0,2006-10-29,Cadillac Ranch
34.72,164,5694.0800,30.43,0,2006-10-30,Cadillac Ranch
34.69,164,5689.1600,26.19,0,2006-11-06,Cadillac Ranch
34.66,164,5684.2400,25.58,0,2006-11-07,Cadillac Ranch
34.63,164,5679.3200,23.26,0,2006-11-09,Cadillac Ranch
34.59,164,5672.7600,23.26,0,2006-11-11,Cadillac Ranch
34.56,164,5667.8400,20.93,0,2006-11-12,Cadillac Ranch
34.53,164,5662.9200,18.60,0,2006-11-14,Cadillac Ranch
34.50,164,5658.0000,16.67,0,2006-11-17,Cadillac Ranch
34.47,164,5653.0800,16.28,0,2006-11-18,Cadillac Ranch
34.44,164,5648.1600,15.91,0,2006-11-19,Cadillac Ranch
34.41,164,5643.2400,15.56,0,2006-11-21,Cadillac Ranch
34.38,164,5638.3200,12.50,0,2006-12-02,Cadillac Ranch
34.35,164,5633.4000,11.11,0,2006-12-12,Cadillac Ranch
34.32,176,6040.3200,0.00,0,2007-04-05,Cadillac Ranch
34.29,176,6035.0400,0.00,1,2007-04-29,Cadillac Ranch
34.34,176,6043.8400,50.00,0,2007-08-02,Cadillac Ranch
34.31,176,6038.5600,33.33,0,2007-09-24,Cadillac Ranch
34.28,176,6033.2800,25.00,0,2007-09-25,Cadillac Ranch
34.25,176,6028.0000,20.00,0,2007-09-28,Cadillac Ranch
34.22,176,6022.7200,20.00,0,2007-10-02,Cadillac Ranch
34.19,176,6017.4400,16.67,0,2007-10-05,Cadillac Ranch
34.16,176,6012.1600,14.29,1,2007-10-06,Cadillac Ranch
34.22,176,6022.7200,25.00,0,2007-10-09,Cadillac Ranch
34.19,176,6017.4400,22.22,0,2007-10-10,Cadillac Ranch
34.16,176,6012.1600,20.00,0,2007-10-14,Cadillac Ranch
34.13,176,6006.8800,18.18,0,2007-10-15,Cadillac Ranch
34.10,176,6001.6000,16.67,0,2007-10-17,Cadillac Ranch
34.07,176,5996.3200,15.38,0,2007-10-18,Cadillac Ranch
34.04,176,5991.0400,14.29,1,2007-10-21,Cadillac Ranch
34.10,176,6001.6000,20.00,0,2007-10-22,Cadillac Ranch
34.07,176,5996.3200,18.75,0,2007-10-25,Cadillac Ranch
34.04,176,5991.0400,12.50,0,2007-10-26,Cadillac Ranch
34.01,176,5985.7600,11.76,0,2007-10-29,Cadillac Ranch
33.98,176,5980.4800,11.11,0,2007-10-30,Cadillac Ranch
33.95,176,5975.2000,10.53,0,2007-11-02,Cadillac Ranch
33.92,176,5969.9200,10.00,0,2007-11-04,Cadillac Ranch
33.89,176,5964.6400,9.52,0,2007-11-05,Cadillac Ranch
33.86,176,5959.3600,9.09,0,2007-11-07,Cadillac Ranch
33.83,176,5954.0800,8.70,0,2007-11-09,Cadillac Ranch
33.80,176,5948.8000,8.33,0,2007-11-11,Cadillac Ranch
33.77,176,5943.5200,8.00,0,2007-11-12,Cadillac Ranch
33.74,176,5938.2400,7.69,0,2007-11-14,Cadillac Ranch
33.71,176,5932.9600,7.41,0,2007-11-15,Cadillac Ranch
33.68,176,5927.6800,7.14,0,2007-11-18,Cadillac Ranch
33.65,176,5922.4000,6.90,0,2007-11-19,Cadillac Ranch
33.62,176,5917.1200,6.67,0,2007-11-25,Cadillac Ranch
33.59,176,5911.8400,6.45,0,2007-11-26,Cadillac Ranch
33.56,176,5906.5600,6.25,0,2007-11-28,Cadillac Ranch
33.54,176,5903.0400,6.06,0,2007-12-01,Cadillac Ranch
33.51,176,5897.7600,5.88,0,2007-12-02,Cadillac Ranch
33.48,176,5892.4800,5.71,1,2007-12-04,Cadillac Ranch
33.54,176,5903.0400,8.33,0,2007-12-08,Cadillac Ranch
33.51,176,5897.7600,8.11,0,2007-12-10,Cadillac Ranch
33.48,176,5892.4800,7.89,0,2007-12-12,Cadillac Ranch
33.45,176,5887.2000,7.69,0,2007-12-13,Cadillac Ranch
33.42,176,5881.9200,7.50,0,2007-12-15,Cadillac Ranch
33.39,176,5876.6400,7.32,0,2007-12-17,Cadillac Ranch
33.36,176,5871.3600,7.14,0,2007-12-19,Cadillac Ranch
33.33,176,5866.0800,7.14,0,2008-02-28,Cadillac Ranch
33.30,176,5860.8000,6.98,0,2008-03-02,Cadillac Ranch
33.28,176,5857.2800,6.82,0,2008-03-03,Cadillac Ranch
33.25,176,5852.0000,6.67,0,2008-03-06,Cadillac Ranch
33.22,176,5846.7200,6.52,0,2008-03-07,Cadillac Ranch
33.19,176,5841.4400,6.38,0,2008-03-10,Cadillac Ranch
33.16,176,5836.1600,6.25,0,2008-03-14,Cadillac Ranch
33.13,176,5830.8800,6.12,0,2008-03-16,Cadillac Ranch
33.11,176,5827.3600,6.00,1,2008-03-17,Cadillac Ranch
33.16,176,5836.1600,7.84,0,2008-03-20,Cadillac Ranch
33.13,176,5830.8800,7.84,0,2008-03-22,Cadillac Ranch
33.11,176,5827.3600,7.84,0,2008-03-24,Cadillac Ranch
33.08,176,5822.0800,7.84,0,2008-03-28,Cadillac Ranch
33.05,176,5816.8000,7.69,0,2008-03-29,Cadillac Ranch
33.02,176,5811.5200,7.69,0,2008-03-31,Cadillac Ranch
32.99,176,5806.2400,5.88,0,2008-04-04,Cadillac Ranch
32.97,176,5802.7200,5.77,0,2008-04-05,Cadillac Ranch
32.94,176,5797.4400,5.88,0,2008-04-07,Cadillac Ranch
32.91,176,5792.1600,5.77,0,2008-04-08,Cadillac Ranch
32.88,176,5786.8800,5.88,0,2008-04-13,Cadillac Ranch
32.85,176,5781.6000,5.88,1,2008-04-14,Cadillac Ranch
32.91,176,5792.1600,6.12,0,2008-04-21,Cadillac Ranch
32.88,176,5786.8800,6.12,0,2008-04-22,Cadillac Ranch
32.86,176,5783.3600,6.12,0,2008-04-23,Cadillac Ranch
32.83,176,5778.0800,6.00,0,2008-04-25,Cadillac Ranch
32.80,176,5772.8000,6.12,0,2008-04-27,Cadillac Ranch
32.77,176,5767.5200,6.00,0,2008-04-28,Cadillac Ranch
32.75,176,5764.0000,6.00,0,2008-04-30,Cadillac Ranch
32.72,176,5758.7200,6.00,0,2008-05-02,Cadillac Ranch
32.69,176,5753.4400,6.25,0,2008-05-07,Cadillac Ranch
32.66,176,5748.1600,6.67,1,2008-05-13,Cadillac Ranch
32.72,176,5758.7200,9.09,0,2008-05-22,Cadillac Ranch
32.69,176,5753.4400,9.09,0,2008-05-23,Cadillac Ranch
32.66,176,5748.1600,9.09,0,2008-05-25,Cadillac Ranch
32.64,176,5744.6400,9.09,0,2008-05-28,Cadillac Ranch
32.61,176,5739.3600,9.30,1,2008-05-30,Cadillac Ranch
32.67,176,5749.9200,11.36,0,2008-05-31,Cadillac Ranch
32.64,176,5744.6400,10.53,0,2008-06-14,Cadillac Ranch
32.61,176,5739.3600,10.53,0,2008-06-16,Cadillac Ranch
32.59,176,5735.8400,10.26,0,2008-06-18,Cadillac Ranch
32.56,176,5730.5600,10.00,0,2008-06-21,Cadillac Ranch
32.53,176,5725.2800,9.76,0,2008-06-23,Cadillac Ranch
32.50,176,5720.0000,9.52,0,2008-06-25,Cadillac Ranch
32.48,176,5716.4800,9.30,0,2008-06-27,Cadillac Ranch
32.45,176,5711.2000,9.09,0,2008-06-29,Cadillac Ranch
32.42,176,5705.9200,8.89,1,2008-07-04,Cadillac Ranch
32.48,176,5716.4800,10.87,0,2008-07-05,Cadillac Ranch
32.45,176,5711.2000,10.64,1,2008-07-07,Cadillac Ranch
32.51,176,5721.7600,12.50,0,2008-07-08,Cadillac Ranch
32.48,176,5716.4800,12.24,0,2008-07-11,Cadillac Ranch
32.45,176,5711.2000,12.00,0,2008-07-15,Cadillac Ranch
32.43,176,5707.6800,11.76,1,2008-07-17,Cadillac Ranch
32.48,176,5716.4800,13.46,0,2008-07-19,Cadillac Ranch
32.46,176,5712.9600,13.21,0,2008-07-20,Cadillac Ranch
32.43,176,5707.6800,12.96,0,2008-07-27,Cadillac Ranch
32.40,176,5702.4000,12.73,0,2008-07-28,Cadillac Ranch
32.38,176,5698.8800,12.50,1,2008-07-31,Cadillac Ranch
